property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
87704,-37.937975,145.012305,4 Sargood Street,HAMPTON,15950000,house,2014,4,3,2,SC_046,2292,19949,951,27,0,hospital_036,902,S_088,886
60593,-37.836281,145.199372,21 Frances Avenue,VERMONT,12180000,house,2014,3,2,2,SC_088,2567,19900,2135,40,0,hospital_008,2822,S_202,2457
53223,-37.823778000000004,145.007937,4 Manton Street,RICHMOND,19380000,house,2014,3,2,0,SC_038,1869,19906,422,12,0,hospital_122,565,S_102,1844
12946,-37.705387,144.769781,30 Cressida Crescent,SYDENHAM,5225000,house,2013,4,2,2,SC_048,3952,20000,612,39,0,hospital_057,7288,S_094,663
39745,-37.690613,145.04690300000001,15 Penrith Crescent,BUNDOORA,8896000,house,2014,4,2,0,SC_062,5509,20007,3093,38,0,hospital_041,1415,S_155,1140
71673,-37.85561371,145.235199,59 Amesbury Avenue,WANTIRNA,4149000,house,2008,4,2,1,SC_032,4804,19871,3147,46,0,hospital_179,962,S_226,1804
41441,-37.739543,145.05961399999998,102 Waiora Road,ROSANNA,7020000,house,2015,3,2,2,SC_017,1968,19936,684,28,0,hospital_090,1280,S_100,2317
54934,-37.845573,145.084025,11 Tyne Street,CAMBERWELL,30240000,house,2014,4,2,2,SC_099,3287,19849,734,34,0,hospital_089,1591,S_160,1642
61968,-37.807967,145.22204299999999,40 William Street,RINGWOOD,7120000,house,2016,3,1,0,SC_032,799,19902,1071,44,0,hospital_105,1883,S_040,738
27081,-37.59951782,144.9290924,5 Clovelly Drive,CRAIGIEBURN,5100000,house,2009,4,2,2,SC_110,960,40221,1280,45,0,hospital_104,5748,S_178,751
11763,-37.716432,144.82409199999998,21 Barwon Avenue,KEILOR,7950000,house,2016,3,2,2,SC_107,1904,20001,3031,36,0,hospital_005,4975,S_222,2216
13570,-37.702507000000004,144.749921,9 Kalista Avenue,HILLSIDE,3200000,house,2009,4,2,1,SC_048,3470,20000,2142,39,0,hospital_057,8601,S_163,967
39743,-37.705109,145.048702,15 Oakden Drive,BUNDOORA,7500000,house,2012,3,2,2,SC_047,4059,19983,2941,31,0,hospital_037,842,S_155,896
85709,-37.893529,145.006451,5 Nagle Avenue,ELSTERNWICK,18000000,house,2016,4,2,2,SC_015,3572,19953,405,19,0,hospital_013,669,S_193,727
77416,-37.910589,145.161938,11 Monash Drive,MULGRAVE,14790000,house,2015,3,1,2,SC_073,2163,19873,3460,35,0,hospital_101,3218,S_148,642
1996,-37.785813,144.869204,21 Holland Court,MAIDSTONE,5248000,house,2016,3,1,1,SC_043,1104,20022,1594,21,0,hospital_056,1702,S_149,1105
5835,-37.786798,144.863457,61 churchill ave,BRAYBROOK,6325000,house,2011,3,1,2,SC_043,782,20022,1387,21,0,hospital_056,2121,S_149,782
93587,-38.023453,145.10116299999999,64 Laura Street,ASPENDALE,12720000,house,2013,4,2,2,SC_003,5920,19862,428,46,0,hospital_001,4419,S_119,2133
29102,-37.807621000000005,144.99513249999998,68 Charles Street,ABBOTSFORD,5797000,house,2008,2,1,1,SC_068,2177,19976,365,9,0,hospital_134,871,S_076,223
42920,-37.718545,145.089725,18 Jennifer Court,MACLEOD,8541000,house,2016,3,1,3,SC_017,4544,19984,993,34,0,hospital_075,2061,S_020,1790
49559,-37.80503845,145.09004209999998,5 Collins Court,BALWYN,3920000,house,2009,3,2,2,SC_020,3187,19896,2102,34,0,hospital_117,2443,S_136,1031
8661,-37.759801,144.789351,8 Highcroft Place,CAIRNLEA,5213000,house,2011,3,2,2,SC_107,3951,20003,1797,31,0,hospital_057,2214,S_159,152
53518,-37.82307434,145.0099182,58 Stawell Street,RICHMOND,6110000,house,2009,2,1,0,SC_038,1953,19906,540,12,0,hospital_122,649,S_102,1928
20776,-37.767832,144.968266,200 Victoria Street,BRUNSWICK,10480000,house,2010,2,1,1,SC_030,4254,19968,763,21,0,hospital_144,1301,S_074,759
29153,-37.805792,144.995729,97 Little Charles Street,ABBOTSFORD,8960000,house,2015,2,1,1,SC_068,2305,19976,224,9,0,hospital_134,932,S_076,424
23623,-37.659403999999995,144.900205,4 Casablanca Court,GREENVALE,9646000,house,2014,4,2,2,SC_072,2165,44817,2285,39,0,hospital_104,2027,S_211,2708
20281,-37.755282,144.958426,1 Fifth Avenue,BRUNSWICK,10140000,house,2013,3,1,1,SC_030,2649,19966,311,26,0,hospital_011,77,S_173,1571
89516,-37.945794,145.011806,4 Minnie Street,SANDRINGHAM,24720000,house,2011,4,3,2,SC_046,2432,19948,812,29,0,hospital_036,803,S_214,907
95243,-37.916616999999995,145.05038000000002,23 St James Avenue,BENTLEIGH,9600000,house,2010,3,1,2,SC_046,2757,19939,1178,38,0,hospital_159,1580,S_107,796
12054,-37.697959999999995,144.768516,1/30-38 Trickey Avenue,SYDENHAM,4800000,house,2010,3,1,1,SC_048,4564,20000,611,39,0,hospital_057,8052,S_094,834
63958,-37.79211,145.257528,22 Maggs Street,CROYDON,5880000,house,2015,3,2,1,SC_022,2377,19878,2062,51,0,hospital_164,1750,S_157,606
1473,-37.80194092,144.89241030000002,80 Victoria Street,FOOTSCRAY,4092000,house,2006,2,1,0,SC_043,2870,20024,103,17,0,hospital_003,1118,S_201,510
9366,-37.84134,144.738263,2 Monet Drive,TRUGANINA,4680000,house,2016,3,2,1,SC_053,3074,46468,3276,32,0,hospital_073,6529,S_007,2938
42719,-37.720837,145.098582,1 Cascades View,YALLAMBIE,10725000,house,2016,4,3,2,SC_017,4702,19984,1704,34,0,hospital_075,1862,S_020,1801
51706,-37.780206,145.103264,86 Ayr Street,DONCASTER,12054000,house,2015,3,1,2,SC_009,1903,19896,4370,34,0,hospital_194,1300,S_046,1199
96221,-37.908421999999995,145.02596100000002,7A Harold Street,MCKINNON,12040000,house,2012,3,2,3,SC_046,3626,19940,1103,36,0,hospital_126,1045,S_151,1852
6044,-37.792339,144.83716299999998,11 Drayton Street,SUNSHINE,8151000,house,2016,2,1,1,SC_102,1158,20021,566,25,0,hospital_174,1680,S_080,1244
23979,-37.715725,144.965099,13 Wembley Road,FAWKNER,7310000,house,2013,3,1,1,SC_030,2277,19962,419,33,0,hospital_139,2909,S_030,2242
61865,-37.806606,145.242312,365 Maroondah Highway,RINGWOOD,5304000,house,2014,2,1,1,SC_032,1370,19879,914,47,0,hospital_105,508,S_190,1160
5586,-37.791668,144.855801,2 Garden Drive,BRAYBROOK,7300000,house,2014,4,2,2,SC_043,548,20022,1052,21,0,hospital_174,2571,S_149,549
56309,-37.842749,145.101761,19 Wattlebird Court,BURWOOD,16800000,house,2010,4,2,2,SC_037,3203,19895,2087,30,0,hospital_089,1765,S_112,2729
55534,-37.846981,145.09165900000002,32 Outlook Drive,CAMBERWELL,26080000,house,2015,3,1,1,SC_042,3379,19849,1104,34,0,hospital_089,1183,S_112,2174
10119,-37.795768,144.931757,157  Eastwood Street,KENSINGTON,8905000,house,2014,2,1,0,SC_011,2026,20041,246,13,0,hospital_114,179,S_086,1015
94690,-37.921403999999995,145.049073,12 Jeffrey Street,BENTLEIGH,17280000,house,2015,4,3,3,SC_046,2223,19939,1149,38,0,hospital_159,1571,S_107,646
9644,-37.846919,144.72226799999999,70 James Cook Drive,TRUGANINA,6150000,house,2016,4,2,2,SC_053,1559,46468,3379,32,0,hospital_073,5053,S_007,2917
93653,-37.983799,145.082111,72B Lower Dandenong Road,PARKDALE,7140000,house,2010,3,1,2,SC_003,1536,19864,1150,41,0,hospital_001,1113,S_003,434
55594,-37.840238,145.060091,38 Cochran Avenue,CAMBERWELL,29370000,house,2015,5,2,3,SC_099,1778,19851,1028,30,0,hospital_168,782,S_160,1122
55045,-37.836189000000005,145.089898,14 Moorhead Street,CAMBERWELL,16160000,house,2015,4,2,2,SC_099,3096,19894,1328,31,0,hospital_089,2393,S_160,1666
62181,-37.805208,145.234447,62 Oliver Street,RINGWOOD,6330000,house,2015,3,1,1,SC_032,975,19902,1282,44,0,hospital_105,1005,S_190,767
57992,-37.830597999999995,145.14218300000002,31 Banksia Street,BLACKBURN,7416000,house,2012,3,1,0,SC_037,2161,19897,1100,36,0,hospital_060,1249,S_018,460
3341,-37.811745,144.895804,31 Berry Street,YARRAVILLE,10010000,house,2014,3,1,2,SC_043,3626,19997,305,14,0,hospital_056,2237,S_201,1239
91607,-37.994035,145.035903,3A Dalgetty Road,BEAUMARIS,12000000,house,2015,4,2,2,SC_079,5018,19865,2902,39,0,hospital_055,2111,S_011,2710
45435,-37.683964,145.110982,7 Nobel Close,GREENSBOROUGH,8412000,house,2016,3,2,2,SC_062,4237,19985,2238,38,0,hospital_075,2398,S_051,2195
53205,-37.826372,144.99871299999998,3B Little Lesney Street,RICHMOND,7900000,house,2012,2,2,2,SC_038,1789,19907,144,6,0,hospital_122,830,S_102,1766
84821,-37.882463,144.989151,27 Austin Avenue,ELWOOD,6664000,house,2013,3,2,1,SC_015,1703,19955,904,15,0,hospital_116,1806,S_133,1106
31993,-37.739889,145.012398,16 Martin Street,PRESTON,12320000,house,2015,3,1,2,SC_103,920,20012,1054,27,0,hospital_035,2593,S_084,895
4599,-37.84440231,144.8731995,64 Challis Street,NEWPORT,4576000,house,2009,3,1,0,SC_033,3049,19994,933,20,0,hospital_141,2572,S_056,2557
96656,-38.01270676,145.2805939,24 Eleanore Crescent,HALLAM,5100000,house,2007,4,3,2,SC_077,2953,19885,1101,59,0,hospital_069,2910,S_212,1581
96244,-37.913123,145.045986,8 Malcolm Street,MCKINNON,18260000,house,2016,5,2,3,SC_046,3011,19940,744,36,0,hospital_159,2097,S_107,790
91232,-37.987087,145.046503,13 Lileura Avenue,BEAUMARIS,14240000,house,2015,4,3,2,SC_003,4135,19865,1737,39,0,hospital_055,929,S_011,1526
3980,-37.81206131,144.8868866,97 Hamilton Street,YARRAVILLE,6435000,house,2007,3,2,1,SC_043,3029,19996,499,15,0,hospital_056,2108,S_201,1594
17274,-37.706921,144.91003700000002,44 Lytton Street,GLENROY,9000000,house,2015,4,2,2,SC_010,2181,20032,686,32,0,hospital_184,3962,S_209,1234
47002,-37.692299,145.145884,3 Messmate Rise,ELTHAM NORTH,9240000,house,2011,4,2,2,SC_051,2406,19987,2371,44,0,hospital_075,3803,S_051,1205
32334,-37.730776,145.012968,224 Tyler Street,PRESTON,12110000,house,2013,4,2,2,SC_103,1379,20011,935,29,0,hospital_139,1971,S_085,1138
44516,-37.715664000000004,145.109442,2 Desmond Court,GREENSBOROUGH,6240000,house,2013,3,2,1,SC_017,5735,19986,1064,40,0,hospital_075,1214,S_020,1474
23566,-37.65141678,144.9031525,3 MUIRHEAD COURT,GREENVALE,6908000,house,2009,4,3,2,SC_072,1681,44817,2283,39,0,hospital_104,1523,S_211,2273
63530,-37.8024559,145.26959230000003,14 Currong Grove,CROYDON,8496000,house,2008,3,2,0,SC_022,1244,19878,1244,51,0,hospital_164,1365,S_182,1116
12111,-37.71228789999999,144.7720642,10 Lacebark Road,DELAHEY,2280000,house,2009,3,1,1,SC_107,3531,20000,1256,39,0,hospital_057,6538,S_094,1170
7602,-37.7496638,144.76772319999998,64 Concord Circuit,ALBANVALE,12600000,house,2013,3,1,2,SC_048,2963,20002,2895,33,0,hospital_057,4289,S_070,529
15228,-37.728975,144.919528,31 Wendora Street,STRATHMORE,10500000,house,2013,2,1,1,SC_082,1349,20034,788,27,0,hospital_184,1954,S_197,1906
15836,-37.745558,144.89085,73B Hoffmans Road,NIDDRIE,7815000,house,2015,2,1,1,SC_082,1827,20037,2516,20,0,hospital_184,1303,S_197,1730
48160,-37.809822,145.03047,24 Valentine Avenue,KEW,20570000,house,2010,5,2,2,SC_083,1267,19904,1398,20,0,hospital_086,1060,S_039,453
96794,-38.003428,145.26047,38 Alexander Street,HALLAM,7072000,house,2011,5,2,2,SC_077,1084,19885,1790,59,0,hospital_119,4172,S_212,478
79427,-37.936634000000005,145.156823,9 Kemp Street,SPRINGVALE,11718000,house,2015,4,1,2,SC_073,4239,19913,1463,44,0,hospital_076,3587,S_075,1930
17886,-37.705467,144.906053,95 Outlook Drive,GLENROY,2808000,house,2011,3,2,1,SC_010,1935,20032,989,32,0,hospital_184,4101,S_209,1581
42528,-37.736049,145.06450800000002,7 Davies Street,ROSANNA,6360000,house,2015,3,1,1,SC_017,2222,19936,773,28,0,hospital_090,1853,S_100,2595
8055,-37.74856186,144.74777219999999,12 Strickland Crescent,BURNSIDE,3920000,house,2008,2,2,1,SC_048,1821,20001,4580,36,0,hospital_057,6021,S_156,737
61791,-37.823715,145.22516000000002,31 Maidstone Street,RINGWOOD,3680000,house,2012,2,1,1,SC_032,1261,19902,933,44,0,hospital_105,2107,S_040,1347
26369,-37.60463,144.927689,3 Medstead Court,CRAIGIEBURN,5457000,house,2010,3,1,2,SC_110,1291,40221,1413,45,0,hospital_104,5168,S_005,1222
69910,-37.861484999999995,145.094853,3/7 Edmonds Av,ASHWOOD,6720000,house,2013,3,1,1,SC_042,1789,19848,1188,36,0,hospital_089,456,S_112,560
33387,-37.707754,145.032549,1 St Vigeons Road,RESERVOIR,3160000,house,2013,4,1,3,SC_047,3433,20009,2028,33,0,hospital_025,1388,S_225,1939
21285,-37.766539,144.949321,48 PEARSON STREET,BRUNSWICK WEST,4400000,house,2010,2,1,0,SC_011,3410,19968,912,21,0,hospital_011,1545,S_074,1007
851,-37.807724,144.88612369999998,31 Bayview Road,SEDDON,7106000,house,2006,3,1,0,SC_043,2671,20023,662,19,0,hospital_056,1624,S_201,1302
41763,-37.767886,145.05845300000001,19 Ormond Road,EAGLEMONT,13750000,house,2010,3,1,1,SC_001,1466,19934,621,25,0,hospital_046,1129,S_100,1309
39911,-37.689046999999995,145.049553,192 Greenhills Road,BUNDOORA,7080000,house,2015,4,1,1,SC_062,5228,20007,3255,38,0,hospital_041,1209,S_155,1171
39420,-37.716065,145.04296399999998,1025 Plenty Road,KINGSBURY,11040000,house,2014,4,1,2,SC_047,2739,19983,2557,31,0,hospital_025,102,S_225,1593
91461,-37.988316,145.03536,25 Anita Street,BEAUMARIS,12800000,house,2014,4,2,2,SC_079,4390,19865,2711,39,0,hospital_055,1734,S_011,2491
92599,-38.003082,145.080966,11 Bay Street,PARKDALE,14850000,house,2011,5,3,1,SC_003,3627,19863,704,44,0,hospital_001,1559,S_119,747
40398,-37.695139000000005,145.066745,32 Luton Way,BUNDOORA,5496000,house,2014,3,1,1,SC_062,5112,19984,2314,34,0,hospital_041,528,S_155,1119
4633,-37.844522999999995,144.875153,70 Anderson Street,NEWPORT,5696000,house,2015,2,1,2,SC_033,3190,19994,769,20,0,hospital_141,2457,S_056,2720
19928,-37.794896,144.956156,20 Wimble Street,PARKVILLE,13600000,house,2012,4,2,1,SC_007,2066,19970,1562,18,0,hospital_197,381,S_044,1806
22701,-37.747772,144.96311799999998,38 Sargood Street,COBURG,5040000,house,2010,2,1,1,SC_030,2057,19965,604,28,0,hospital_084,817,S_173,638
41099,-37.693325,145.062361,7/1416 Plenty Road,BUNDOORA,4080000,house,2012,3,2,1,SC_062,5064,19984,2723,34,0,hospital_041,212,S_155,891
54606,-37.8188324,145.0260925,54 Connell Street,HAWTHORN,3870000,house,2009,2,1,0,SC_083,854,19905,435,19,0,hospital_086,427,S_208,833
43231,-37.720956,145.060969,6 Grand Avenue,MACLEOD,15000000,house,2015,4,2,2,SC_047,3334,19983,913,31,0,hospital_025,1628,S_155,2535
34673,-37.73052,145.033794,31 Seston Street,RESERVOIR,7735000,house,2011,2,1,0,SC_047,944,20011,2741,29,0,hospital_025,1719,S_225,767
24234,-37.692772,144.965732,26 Birchwood Street,FAWKNER,5000000,house,2015,4,2,2,SC_030,4621,19961,1067,35,0,hospital_139,3965,S_161,749
60469,-37.836442,145.21621299999998,14 McDonough Lane,VERMONT,6010000,house,2013,4,2,2,SC_032,2860,19901,1976,42,0,hospital_008,1722,S_040,2940
86010,-37.895765999999995,145.00380900000002,110 Asling Street,BRIGHTON,8685000,house,2011,3,2,1,SC_015,3633,19953,108,19,0,hospital_013,827,S_193,994
25881,-37.610527000000005,144.93637900000002,2/89 Hothlyn Drive,CRAIGIEBURN,4960000,house,2010,3,1,1,SC_110,1409,40221,1146,45,0,hospital_104,4687,S_005,1442
35241,-37.70974731,145.017807,58 Crookston Road,RESERVOIR,7520000,house,2008,3,2,1,SC_047,3390,20009,758,33,0,hospital_139,1944,S_225,1942
54500,-37.826152799999996,145.0391998,40 Swinburne Avenue,HAWTHORN,18600000,house,2009,5,3,0,SC_083,708,19904,575,20,0,hospital_127,418,S_208,763
36343,-37.674397,145.034842,27 Lynne Street,LALOR,8500000,house,2016,3,1,2,SC_062,5130,20006,1823,40,0,hospital_053,3011,S_229,1545
18390,-37.673184,144.928054,2 Nhill Court,DALLAS,4725000,house,2013,3,1,2,SC_072,2549,20030,1326,36,0,hospital_104,2592,S_153,785
87617,-37.932046,145.001938,31 Avondale Street,HAMPTON,32280000,house,2016,4,2,2,SC_046,3302,19949,661,27,0,hospital_036,1166,S_088,567
6153,-37.778317,144.817933,1-3/44 Hutchinson Street (Albion),ALBION,8220000,house,2014,4,2,1,SC_102,1446,20004,600,28,0,hospital_174,1285,S_080,1384
42139,-37.767105,145.06495900000002,36 Outlook Drive,EAGLEMONT,28380000,house,2012,4,2,3,SC_017,1301,19934,1045,25,0,hospital_046,1138,S_100,935
30870,-37.759591,145.013697,182 Gooch Street,THORNBURY,5577000,house,2013,3,2,2,SC_103,2455,20014,1423,23,0,hospital_035,633,S_105,1297
95670,-37.907509999999995,145.050863,38 Draper Street,ORMOND,18700000,house,2011,4,2,2,SC_041,2624,19941,1097,35,0,hospital_159,2157,S_107,1543
95218,-37.913032,145.052483,226 Tucker Road,MCKINNON,16510000,house,2015,3,2,1,SC_041,3194,19940,1282,36,0,hospital_159,1626,S_107,1163
63308,-37.799278,145.277003,1/6 Ridgway Avenue,CROYDON,4760000,house,2014,3,2,2,SC_022,534,19878,531,51,0,hospital_164,2106,S_182,380
80292,-37.99012375,145.169693,46 narellan drive,KEYSBOROUGH,5250000,house,2009,3,1,2,SC_057,431,19889,2332,51,0,hospital_096,407,S_079,408
25402,-37.611166,144.932612,14 Goodrich Court,CRAIGIEBURN,4251000,house,2014,3,1,2,SC_110,1581,40221,1405,45,0,hospital_104,4529,S_005,1587
30963,-37.761303000000005,145.00204399999998,22 Martin Street,THORNBURY,12750000,house,2012,3,1,2,SC_103,2417,20015,538,21,0,hospital_035,541,S_105,1147
41792,-37.751176,145.058745,2 Mortimer Street,HEIDELBERG,14382000,house,2013,4,1,0,SC_017,1000,19935,678,26,0,hospital_066,526,S_100,1231
81822,-37.995221,145.236393,15. Box Street,DOVETON,2530000,house,2012,3,1,2,SC_077,1524,19888,2411,54,0,hospital_119,1897,S_184,1961
47359,-37.690234999999994,145.13429299999999,6 Brae Court,ELTHAM NORTH,7812000,house,2010,4,2,3,SC_051,2902,19985,2755,38,0,hospital_075,3003,S_051,608
13263,-37.705874,144.774489,52 Lady Rose Crescent,SYDENHAM,5170000,house,2013,4,2,2,SC_107,3753,20000,528,39,0,hospital_057,7026,S_094,425
34449,-37.727325,144.993099,26 Haig Street,RESERVOIR,12720000,house,2010,3,1,2,SC_103,1571,20011,860,29,0,hospital_139,1170,S_030,876
42273,-37.765640999999995,145.0572,45 The Righi,EAGLEMONT,19250000,house,2013,4,3,2,SC_001,1379,19934,366,25,0,hospital_046,900,S_100,1223
88936,-37.953006,145.027736,56 Lawson Parade,HIGHETT,6528000,house,2016,3,1,2,SC_079,1247,19872,1341,40,0,hospital_058,1227,S_214,977
85946,-37.922476,144.992472,10 Stewart Street,BRIGHTON,39270000,house,2015,3,2,3,SC_046,4451,19950,532,24,0,hospital_156,1194,S_009,850
31267,-37.75231552,144.9993897,45 Ethel Street,THORNBURY,5280000,house,2008,2,1,2,SC_103,1435,20014,313,23,0,hospital_035,1394,S_105,398
92253,-37.979646,145.077725,37 Avenza Street,MENTONE,6176000,house,2014,3,2,2,SC_003,1374,19865,1129,39,0,hospital_133,989,S_003,495
768,-37.803199,144.889159,28 Lily Street,SEDDON,18340000,house,2016,3,2,2,SC_043,2653,20024,217,17,0,hospital_056,1150,S_201,825
28843,-37.800453000000005,144.99515,159 Park Street,ABBOTSFORD,15960000,house,2016,2,2,3,SC_008,2562,19975,156,10,0,hospital_134,1406,S_076,1019
72631,-37.8383389,145.2587665,9 Lawrence Court,BAYSWATER,4560000,house,2013,3,2,2,SC_032,3879,19870,906,50,0,hospital_002,2078,S_139,880
11756,-37.71317,144.828109,20 Faye Crescent,KEILOR,15280000,house,2010,4,2,2,SC_107,2408,20001,3517,36,0,hospital_005,5395,S_222,2718
41984,-37.744794,145.090264,270 Banyule Road,VIEWBANK,5720000,house,2011,3,1,1,SC_017,2269,19936,2134,28,0,hospital_066,2763,S_154,2414
15615,-37.741049,144.891375,22 Moushall Avenue,NIDDRIE,9600000,house,2014,2,1,1,SC_082,1476,20036,2691,23,0,hospital_184,1213,S_198,1581
81718,-37.994352,145.234668,12 Matipo Street,DOVETON,3216000,house,2016,3,1,2,SC_077,1698,19888,2241,54,0,hospital_119,1718,S_184,1782
2908,-37.81863785,144.876297,16 Finlay Street,YARRAVILLE,7228000,house,2009,3,1,2,SC_033,2747,19996,1238,15,0,hospital_056,2969,S_201,2759
64511,-37.81085968,145.28791809999998,434 Dorset Road,CROYDON,3960000,house,2008,3,1,2,SC_022,1378,19878,1833,51,0,hospital_164,2863,S_055,1266
3956,-37.810831,144.89148500000002,9 Tongue Street,YARRAVILLE,13090000,house,2012,3,2,2,SC_043,3256,19997,420,14,0,hospital_056,2024,S_201,1260
68952,-37.863789000000004,145.036857,232 Wattletree Road,MALVERN,24000000,house,2015,3,3,2,SC_023,1478,19944,719,18,0,hospital_183,223,S_235,804
53791,-37.82133484,144.9929962,8 Rogers Street,RICHMOND,8916000,house,2008,2,1,1,SC_068,1988,19908,393,10,0,hospital_146,401,S_076,1325
30840,-37.757793,144.985646,170 Normanby Avenue,THORNBURY,7238000,house,2010,3,2,1,SC_103,2483,20014,1177,23,0,hospital_144,1227,S_105,1750
25514,-37.584033000000005,144.934851,15 Princes Circuit,CRAIGIEBURN,6137000,house,2012,3,2,2,SC_110,1634,40221,2115,45,0,hospital_104,7529,S_178,1112
41820,-37.742726,145.070193,20 Douglas Street,ROSANNA,1755000,house,2016,3,1,1,SC_017,1458,19936,357,28,0,hospital_066,1578,S_100,1836
20485,-37.758829,144.972509,134 Donald Street,BRUNSWICK,9250000,house,2015,2,1,1,SC_103,3362,19966,1057,26,0,hospital_144,268,S_074,1644
584,-37.8004059,144.8781446,20/106-108 Cross Street,WEST FOOTSCRAY,8040000,house,2010,2,1,1,SC_043,1644,20023,650,19,0,hospital_056,1075,S_149,1644
36328,-37.664902000000005,145.032754,246  Darebin Drive,LALOR,3064000,house,2014,3,2,2,SC_062,4876,20006,1375,40,0,hospital_053,2062,S_229,1147
19463,-37.662473999999996,144.932303,5 Orville Street,COOLAROO,3400000,house,2010,3,1,2,SC_072,1578,44817,574,39,0,hospital_104,1678,S_153,1975
47348,-37.706836700000004,145.14872739999998,59 Railway Parade,ELTHAM,6110000,house,2009,4,1,3,SC_051,3817,19987,751,44,0,hospital_075,3779,S_194,1221
49303,-37.80526733,145.0673218,26 Ropley Avenue,BALWYN,16000000,house,2009,3,1,2,SC_099,2275,19892,2297,27,0,hospital_064,1715,S_137,1373
14684,-37.74982,144.909455,62 Lincoln Road,ESSENDON,12767000,house,2012,2,2,2,SC_082,1795,20037,909,20,0,hospital_184,921,S_197,595
17659,-37.707640999999995,144.916096,729 Pascoe Vale Road,GLENROY,9945000,house,2016,3,1,2,SC_010,2662,20032,359,32,0,hospital_184,3978,S_209,719
41775,-37.73294779999999,145.07405469999998,1A Hill Court,ROSANNA,7080000,house,2011,3,2,2,SC_017,2585,19983,884,31,0,hospital_066,2707,S_100,2959
83827,-37.85071182,145.006073,2a Lorne Road,PRAHRAN,11040000,house,2008,2,1,0,SC_038,1145,19946,688,22,0,hospital_132,452,S_115,305
91808,-37.984449,145.039022,75 Haldane Street,BEAUMARIS,13300000,house,2010,3,1,3,SC_079,3935,19865,2311,39,0,hospital_055,1247,S_011,2078
